1164976515546 1 0 17,9 3 52,34 23,2 2 1
1164992777468 1 271 19,14 3 47,09 24,78 2 1
1164992782984 8 270 22,86 2,98 45,72 25,16 1 1
1164992786078 18 269 22,96 2,98 45,58 25,65 1 1
1164992791328 9 270 23,78 2,96 47,84 24,84 1 1
1164992797062 10 270 23,27 2,97 48,13 25,31 2 2
1164992799546 20 269 24,61 3 47,33 25,47 1 1
1164992801796 11 270 24,2 2,94 44,75 25,31 2 1
1164992806437 14 270 21 2,98 48,21 25,17 1 1
1164992809375 2 271 25,33 2,96 44,87 25,24 1 0
1164992810218 15 270 22,86 2,99 46,43 25,06 2 1
1164992811906 12 270 26,26 2,96 45,17 25,5 1 1
1164992813390 3 271 21,31 2,99 48,25 24,96 1 1
1164992815375 16 270 25,85 2,93 44,03 25,37 1 1
1164992817265 13 270 24,92 2,95 44,87 25,17 1 1
1164992819125 17 270 23,27 2,96 46,08 25,08 1 0
1164992825781 4 271 27,81 2,96 47,84 25,35 1 2
1164992828625 5 271 27,5 2,93 43,68 25,56 1 1
1164992830953 6 271 20,38 2,99 48,93 24,99 1 1
1164992837484 1 272 18,83 3 47,18 24,77 1 1
1164992842984 8 271 22,55 2,98 45,79 25,18 1 1
1164992846078 18 270 22,96 2,98 45,61 25,63 1 1
1164992850781 19 270 23,27 2,96 45,81 25,33 1 1
1164992851328 9 271 23,78 2,96 47,91 24,81 1 1
1164992857078 10 271 22,96 2,97 48,19 25,29 1 1
1164992859546 20 270 24,92 3 47,4 25,47 1 1
1164992861781 11 271 24,09 2,94 44,72 25,32 1 1
1164992866484 14 271 21 2,98 48,24 25,17 1 1
1164992869375 2 272 25,33 2,96 44,9 25,22 1 1
1164992870218 15 271 22,55 2,99 46,43 25,04 1 1
1164992871906 12 271 26,36 2,96 45,17 25,51 0 0
1164992873390 3 272 21,21 2,99 48,28 24,95 1 0
1164992875375 16 271 26,16 2,93 43,99 25,38 1 1
1164992877281 13 271 24,92 2,95 44,86 25,16 1 1
1164992879125 17 271 23,27 2,96 46,14 25,08 1 1
1164992890968 6 272 20,38 2,99 48,97 25 1 1
1164992894703 7 272 19,55 3 49,27 24,8 1 1
1164992897484 1 273 19,14 3 47,15 24,78 1 1
1164992903000 8 272 22,55 2,98 45,79 25,19 1 1
1164992906078 18 271 22,96 2,98 45,71 25,63 1 1
1164992910796 19 271 23,27 2,96 45,75 25,35 0 0
1164992911343 9 272 23,68 2,96 47,94 24,8 1 1
1164992917078 10 272 23,27 2,97 48,22 25,28 2 2
1164992919546 20 271 24,61 3 47,4 25,47 1 1
1164992921796 11 272 24,2 2,94 44,82 25,33 2 2
1164992926437 14 272 20,79 2,98 48,21 25,18 1 1
1164992929375 2 273 25,33 2,96 44,94 25,22 1 1
1164992930218 15 272 22,86 2,99 46,5 25,06 1 1
1164992931921 12 272 26,26 2,96 45,17 25,49 1 1
1164992933406 3 273 21,21 2,99 48,31 24,94 1 1
1164992935390 16 272 25,85 2,93 44,03 25,36 1 0
1164992937281 13 272 24,92 2,95 45 25,16 1 0
1164992939140 17 272 23,27 2,96 46,07 25,07 1 1
1164992945781 4 273 27,81 2,96 47,84 25,34 2 2
1164992948625 5 273 27,7 2,93 43,68 25,55 1 1
1164992950968 6 273 20,38 2,99 48,97 24,99 1 1
1164992954718 7 273 19,55 3 49,3 24,81 2 1
1164992957484 1 274 19,14 3 47,18 24,77 2 1
1164992963000 8 273 22,86 2,98 45,76 25,18 1 1
1164992966093 18 272 22,86 2,98 45,65 25,66 1 1
1164992971343 9 273 23,78 2,96 47,94 24,81 1 0
1164992977078 10 273 23,27 2,97 48,16 25,29 2 1
1164992979562 20 272 24,51 3 47,4 25,46 1 1
1164992981796 11 273 24,2 2,93 44,78 25,32 1 1
1164992986437 14 273 20,9 2,98 48,21 25,18 1 1
1164992989375 2 274 25,33 2,96 44,94 25,22 1 1
1164992990218 15 273 22,86 2,99 46,5 25,06 1 1
1164992991921 12 273 26,26 2,95 45,1 25,49 1 1
1164992993406 3 274 21,21 2,99 48,28 24,94 1 1
1164992995390 16 273 25,85 2,93 43,99 25,36 0 1
1164992997281 13 273 25,02 2,94 45 25,16 1 1
1164992999140 17 273 23,37 2,96 46,11 25,08 1 1
1164993005796 4 274 27,91 2,96 47,84 25,36 1 0
1164993008640 5 274 27,5 2,93 43,72 25,56 1 1
1164993010968 6 274 20,38 2,99 48,94 25 1 1
1164993014734 7 274 19,25 3 49,27 24,81 2 1
1164993017484 1 275 19,14 3 47,22 24,76 1 1
1164993023000 8 274 22,55 2,98 45,79 25,18 1 1
1164993026093 18 273 22,96 2,98 45,61 25,62 1 1
1164993030796 19 273 23,27 2,96 45,78 25,33 1 1
1164993031343 9 274 23,68 2,96 47,94 24,82 1 1
1164993037078 10 274 22,96 2,97 48,23 25,29 2 1
1164993039562 20 273 24,61 3 47,43 25,48 1 1
1164993041812 11 274 24,2 2,93 44,82 25,32 1 1
1164993046453 14 274 21 2,98 48,21 25,18 1 1
1164993049390 2 275 25,33 2,96 44,94 25,22 1 0
1164993050218 15 274 22,65 2,99 46,5 25,06 1 1
1164993051921 12 274 26,36 2,96 45,14 25,5 1 0
1164993053406 3 275 21,31 2,99 48,28 24,94 0 0
1164993055468 16 274 25,85 2,93 43,99 25,36 1 1
1164993057281 13 274 25,13 2,94 44,93 25,14 1 1
1164993059140 17 274 23,06 2,96 46,08 25,09 1 1
1164993065781 4 275 27,81 2,96 47,84 25,34 2 2
1164993068765 5 275 27,5 2,93 43,65 25,56 1 1
1164993070984 6 275 20,38 2,99 48,94 25 1 1
1164993074734 7 275 19,66 3 49,27 24,82 2 1
1164993077484 1 276 19,14 3 47,22 24,77 1 1
1164993083015 8 275 22,55 2,98 45,79 25,17 1 1
1164993086093 18 274 22,96 2,98 45,68 25,65 1 1
1164993091343 9 275 23,68 2,96 47,97 24,82 1 0
1164993097093 10 275 23,17 2,97 48,22 25,28 2 1
1164993099562 20 274 24,61 3 47,4 25,46 1 1
1164993101812 11 275 24,2 2,93 44,82 25,32 1 1
1164993106484 14 275 20,9 2,98 48,28 25,17 0 1
1164993109390 2 276 25,43 2,95 44,91 25,24 1 1
1164993110234 15 275 22,86 2,99 46,5 25,07 1 1
1164993111937 12 275 26,26 2,95 45,2 25,48 1 1
1164993113406 3 276 21,21 2,99 48,31 24,93 1 1
1164993115390 16 275 25,85 2,93 44,03 25,37 1 1
1164993117296 13 275 24,92 2,94 45,03 25,14 2 1
1164993119140 17 275 23,27 2,96 46,14 25,06 1 1
1164993125781 4 276 27,81 2,96 47,84 25,34 2 2
1164993128640 5 276 27,5 2,93 43,68 25,56 1 1
1164993130984 6 276 20,38 2,98 48,96 24,98 1 1
1164993134718 7 276 19,66 3 49,21 24,84 1 1
1164993137500 1 277 19,14 3 47,25 24,77 1 1
1164993143062 8 276 22,55 2,98 45,76 25,16 1 1
1164993146109 18 275 22,96 2,98 45,68 25,64 1 1
1164993150812 19 275 23,27 2,96 45,81 25,32 1 1
1164993151359 9 276 23,78 2,96 47,94 24,82 1 1
1164993157093 10 276 22,96 2,97 48,22 25,27 2 0
1164993159578 20 275 24,61 3 47,4 25,46 1 1
1164993161859 11 276 24,09 2,93 44,82 25,32 2 1
1164993166453 14 276 20,9 2,98 48,28 25,17 1 1
1164993169390 2 277 25,33 2,95 44,97 25,21 1 1
1164993170234 15 276 22,86 2,99 46,53 25,07 1 1
1164993171921 12 276 26,26 2,95 45,1 25,49 0 1
1164993173406 3 277 21,21 2,99 48,31 24,94 1 0
1164993175406 16 276 26,16 2,93 44,06 25,37 1 0
1164993177359 13 276 25,02 2,94 45,03 25,15 1 1
1164993179187 17 276 23,37 2,96 46,14 25,06 1 1
1164993185781 4 277 27,81 2,96 47,9 25,32 2 0
1164993188640 5 277 27,81 2,93 43,68 25,56 0 1
1164993190984 6 277 20,07 2,99 49 24,98 1 1
1164993194765 7 277 19,55 3 49,27 24,83 2 1
1164993197562 1 278 19,25 3 47,25 24,77 1 1
1164993203046 8 277 22,86 2,98 45,66 25,16 1 1
1164993206109 18 276 22,96 2,98 45,65 25,64 1 1
1164993210812 19 276 23,27 2,96 45,78 25,33 1 1
1164993211375 9 277 23,78 2,96 47,97 24,83 1 1
1164993217093 10 277 22,96 2,97 48,22 25,28 2 2
1164993219562 20 276 24,61 3 47,4 25,45 1 1
1164993221875 11 277 24,09 2,93 44,75 25,33 1 1
1164993226546 14 277 20,9 2,98 48,28 25,17 1 0
1164993229437 2 278 25,43 2,95 44,97 25,22 1 0
1164993230406 15 277 22,86 2,99 46,43 25,06 1 1
1164993231937 12 277 26,26 2,95 45,13 25,46 1 1
1164993233421 3 278 21,31 2,99 48,28 24,94 1 0
1164993235406 16 277 25,85 2,93 44,03 25,38 1 1
1164993237312 13 277 24,92 2,94 45 25,15 1 1
1164993239171 17 277 22,96 2,96 46,24 25,06 1 1
1164993245812 4 278 27,81 2,96 47,9 25,32 1 2
1164993248656 5 278 27,5 2,93 43,72 25,56 1 1
1164993250984 6 278 20,07 2,99 48,99 24,96 1 1
1164993254718 7 278 19,66 3 49,27 24,82 2 1
1164993257531 1 279 19,14 3 47,25 24,76 2 1
1164993263062 8 278 22,55 2,98 45,76 25,16 1 1
1164993270812 19 277 23,27 2,95 45,81 25,33 1 1
1164993271359 9 278 23,68 2,96 47,97 24,82 1 1
1164993277093 10 278 22,96 2,97 48,22 25,28 2 2
1164993279578 20 277 24,61 3 47,46 25,45 1 1
1164993281843 11 278 24,09 2,93 44,82 25,31 1 1
1164993286468 14 278 21 2,98 48,27 25,16 1 1
1164993289406 2 279 25,33 2,95 44,91 25,24 1 0
1164993290250 15 278 22,86 2,98 46,53 25,05 1 1
1164993291937 12 278 26,57 2,95 45,13 25,46 1 1
1164993293406 3 279 21,21 2,99 48,31 24,95 0 1
1164993295406 16 278 25,85 2,93 44,06 25,36 1 0
1164993297296 13 278 24,92 2,94 45,06 25,14 0 1
1164993299156 17 278 23,27 2,96 46,14 25,06 1 1
1164993305796 4 279 27,81 2,96 47,9 25,32 2 1
1164993308656 5 279 27,5 2,93 43,75 25,54 1 1
1164993310984 6 279 20,38 2,98 49 24,98 1 1
1164993314734 7 279 19,55 3 49,27 24,81 1 1
1164993317515 1 280 19,14 3 47,25 24,76 1 1
1164993323062 8 279 22,55 2,98 45,79 25,17 1 1
1164993330812 19 278 23,27 2,95 45,81 25,31 2 1
1164993331359 9 279 23,78 2,95 47,97 24,81 2 1
1164993337109 10 279 22,96 2,97 48,23 25,29 2 2
1164993339609 20 278 24,92 3 47,43 25,45 1 1
1164993341828 11 279 24,2 2,93 44,88 25,32 1 1
1164993346515 14 279 20,9 2,98 48,31 25,15 1 0
1164993349406 2 280 25,43 2,95 44,91 25,25 1 1
1164993350234 15 279 22,86 2,98 46,46 25,04 1 1
1164993353421 3 280 21,21 2,99 48,28 24,96 1 1
1164993355421 16 279 25,85 2,93 44,03 25,37 1 1
1164993357296 13 279 24,92 2,94 45 25,16 1 1
1164993359156 17 279 23,27 2,95 46,17 25,06 0 0
1164993365812 4 280 27,81 2,95 47,9 25,31 1 2
1164993368656 5 280 27,5 2,93 43,71 25,54 1 1
1164993371062 6 280 20,38 2,98 49 24,97 1 1
1164993374734 7 280 19,66 3 49,33 24,81 1 1
1164993377515 1 281 19,14 3 47,25 24,76 1 1
1164993383046 8 280 22,86 2,98 45,89 25,16 1 1
1164993390812 19 279 23,27 2,95 45,87 25,31 1 1
1164993391375 9 280 23,78 2,95 48,03 24,8 1 1
1164993397109 10 280 22,96 2,97 48,26 25,29 1 0
1164993399578 20 279 24,92 3 47,46 25,45 1 1
1164993401828 11 280 24,2 2,93 44,92 25,33 1 2
1164993406468 14 280 20,9 2,98 48,28 25,17 0 1
1164993409406 2 281 25,33 2,95 44,91 25,23 1 1
1164993410250 15 280 22,86 2,98 46,5 25,04 1 1
1164993413421 3 281 21,21 2,99 48,35 24,96 1 0
1164993415406 16 280 25,85 2,92 44,06 25,37 1 0
1164993417312 13 280 25,02 2,94 44,93 25,16 1 0
1164993419156 17 280 23,27 2,96 46,27 25,05 1 1
1164993425812 4 281 27,81 2,96 47,9 25,31 1 2
1164993428656 5 281 27,5 2,93 43,71 25,54 1 1
1164993431046 6 281 20,38 2,98 49,03 24,98 1 1
1164993434734 7 281 19,55 3 49,33 24,8 1 1
1164993437531 1 282 19,14 3 47,18 24,77 1 1
1164993443046 8 281 22,65 2,98 45,89 25,17 1 1
1164993450828 19 280 23,27 2,95 45,84 25,32 1 1
1164993451375 9 281 23,78 2,96 47,94 24,82 2 1
1164993457109 10 281 23,27 2,96 48,29 25,27 2 1
1164993459593 20 280 24,61 3 47,5 25,45 1 1
1164993461828 11 281 24,2 2,93 44,85 25,32 2 2
1164993466468 14 281 20,9 2,98 48,27 25,16 1 1
1164993469421 2 282 25,33 2,95 45 25,2 1 1
1164993470265 15 281 22,86 2,98 46,53 25,04 1 1
1164993471953 12 281 26,26 2,95 45,2 25,46 1 1
1164993473421 3 282 21,21 2,99 48,31 24,94 1 0
1164993475421 16 281 25,85 2,93 44,06 25,36 1 1
1164993477312 13 281 24,92 2,94 45,06 25,14 1 1
1164993479171 17 281 23,27 2,96 46,24 25,05 0 0
1164993485812 4 282 27,5 2,95 47,9 25,32 2 0
1164993488671 5 282 27,5 2,93 43,72 25,56 1 1
1164993491062 6 282 20,38 2,98 49,03 24,98 1 1
1164993494750 7 282 19,66 3 49,33 24,81 2 2
1164993497515 1 283 19,14 3 47,18 24,77 1 1
1164993503062 8 282 22,65 2,98 45,82 25,17 1 1
1164993510828 19 281 23,27 2,95 45,84 25,32 1 1
1164993511375 9 282 23,78 2,95 47,91 24,83 1 0
1164993517125 10 282 22,86 2,96 48,29 25,26 2 1
1164993519593 20 281 24,61 3 47,5 25,45 1 1
1164993521828 11 282 24,09 2,93 44,82 25,34 2 1
1164993526484 14 282 20,9 2,98 48,31 25,16 1 1
1164993529421 2 283 25,33 2,95 45,03 25,18 1 0
1164993530250 15 282 22,86 2,98 46,5 25,05 1 1
1164993533437 3 283 21,21 2,99 48,34 24,92 1 0
1164993535421 16 282 25,85 2,92 44,09 25,36 1 1
1164993537312 13 282 24,92 2,94 45,03 25,14 1 0
1164993539171 17 282 23,27 2,95 46,27 25,05 1 0
1164993545828 4 283 27,81 2,95 47,97 25,3 2 1
1164993548671 5 283 27,5 2,93 43,75 25,56 1 1
1164993551046 6 283 20,07 2,98 49 25 1 1
1164993554750 7 283 19,66 3 49,33 24,79 1 1
1164993557531 1 284 19,14 3 47,18 24,77 1 1
1164993563046 8 283 22,86 2,98 45,85 25,16 1 1
1164993570828 19 282 23,37 2,95 45,87 25,32 2 0
1164993571390 9 283 23,78 2,95 47,94 24,83 1 0
1164993577125 10 283 22,96 2,96 48,29 25,27 2 1
1164993579593 20 282 24,61 3 47,53 25,45 1 1
1164993581843 11 283 24,2 2,93 44,95 25,33 1 1
1164993586484 14 283 20,9 2,98 48,34 25,17 1 1
1164993589421 2 284 25,43 2,95 45,03 25,19 1 1
1164993590250 15 283 22,55 2,98 46,53 25,04 1 0
1164993593437 3 284 21,31 2,98 48,37 24,91 1 0
1164993595421 16 283 25,85 2,92 44,03 25,36 1 1
1164993597312 13 283 24,92 2,94 45,03 25,14 1 1
1164993599171 17 283 23,27 2,95 46,27 25,05 1 1
1164993605843 4 284 27,81 2,96 47,94 25,32 1 0
1164993608671 5 284 27,81 2,93 43,78 25,54 1 1
1164993611046 6 284 20,38 2,98 49 24,99 1 1
1164993614750 7 284 19,55 3 49,33 24,8 1 2
1164993617515 1 285 19,25 3 47,22 24,76 1 1
1164993623046 8 284 22,55 2,98 45,86 25,17 1 1
1164993630828 19 283 23,27 2,95 45,87 25,32 0 1
1164993631390 9 284 23,78 2,95 47,97 24,8 1 1
1164993637125 10 284 23,27 2,96 48,25 25,26 0 1
1164993639609 20 283 24,61 3 47,53 25,45 1 1
1164993641843 11 284 24,09 2,93 44,95 25,32 1 1
1164993646484 14 284 20,9 2,98 48,34 25,14 1 1
1164993649437 2 285 25,43 2,95 45,03 25,19 1 0
1164993650250 15 284 22,55 2,98 46,63 25,04 1 1
1164993653453 3 285 21,21 2,98 48,37 24,91 0 1
1164993655421 16 284 25,85 2,92 44,09 25,36 0 1
1164993657328 13 284 25,02 2,94 44,86 25,16 1 1
1164993659171 17 284 22,96 2,95 46,3 25,06 1 1
1164993665812 4 285 27,6 2,95 47,94 25,32 2 2
1164993668687 5 285 27,5 2,93 43,78 25,54 2 1
1164993671046 6 285 20,38 2,98 49,03 24,98 1 1
1164993674750 7 285 19,55 3 49,33 24,81 2 1
1164993677531 1 286 19,25 3 47,18 24,77 2 1
1164993683062 8 285 22,55 2,98 45,82 25,17 1 1
1164993690843 19 284 23,27 2,95 45,87 25,32 1 1
1164993691390 9 285 24,09 2,95 47,94 24,8 1 1
1164993697125 10 285 22,86 2,96 48,29 25,27 1 2
1164993699609 20 284 24,61 3 47,46 25,45 1 1
1164993701843 11 285 24,09 2,93 44,88 25,3 1 1
1164993706484 14 285 20,9 2,98 48,34 25,16 1 1
1164993709437 2 286 25,33 2,95 45 25,2 1 1
1164993710265 15 285 22,86 2,98 46,66 25,04 1 1
1164993713437 3 286 21,21 2,98 48,37 24,9 1 1
1164993715437 16 285 25,95 2,92 44,16 25,36 1 1
1164993717343 13 285 24,92 2,94 45 25,15 1 1
1164993719187 17 285 23,27 2,95 46,3 25,04 1 1
1164993725843 4 286 27,81 2,95 47,93 25,3 1 2
1164993728687 5 286 27,5 2,93 43,78 25,52 1 1
1164993731062 6 286 20,38 2,98 49,03 24,97 1 1
1164993734765 7 286 19,55 3 49,36 24,8 1 2
1164993737531 1 287 19,14 3 47,12 24,76 1 1
1164993743062 8 286 22,86 2,98 45,86 25,17 1 1
1164993750843 19 285 23,27 2,95 45,91 25,32 1 1
1164993751390 9 286 23,78 2,95 48 24,8 1 1
1164993757125 10 286 22,96 2,96 48,29 25,27 2 1
1164993759609 20 285 24,61 3 47,56 25,44 1 1
1164993761843 11 286 24,2 2,93 44,92 25,31 2 1
1164993766500 14 286 20,9 2,98 48,37 25,16 1 1
1164993769453 2 287 25,33 2,95 45,07 25,18 1 1
1164993770265 15 286 22,55 2,98 46,6 25,05 1 1
1164993773453 3 287 21,21 2,98 48,41 24,91 1 1
1164993775437 16 286 26,16 2,92 44,13 25,36 1 1
1164993777328 13 286 24,92 2,94 44,93 25,16 1 1
1164993779187 17 286 23,27 2,95 46,3 25,04 1 0
1164993785843 4 287 27,81 2,95 47,97 25,32 2 1
1164993788687 5 287 27,5 2,93 43,78 25,53 2 1
1164993791046 6 287 20,07 2,98 49,03 24,98 1 1
1164993794765 7 287 19,55 3 49,36 24,8 1 1
1164993797531 1 288 19,14 3 47,12 24,77 1 1
1164993803062 8 287 22,86 2,98 45,85 25,16 1 1
1164993810843 19 286 23,27 2,95 45,94 25,33 1 1
1164993811406 9 287 23,78 2,95 48 24,79 2 1
1164993817140 10 287 23,27 2,96 48,32 25,25 1 1
1164993819609 20 286 24,61 3 47,5 25,45 1 1
1164993821859 11 287 24,2 2,93 44,85 25,31 1 1
1164993826500 14 287 20,9 2,98 48,37 25,15 1 1
1164993829453 2 288 25,33 2,95 45 25,21 1 0
1164993830265 15 287 22,86 2,98 46,56 25,04 1 1
1164993833453 3 288 21,21 2,98 48,41 24,91 1 0
1164993835437 16 287 26,16 2,92 44,09 25,36 1 1
1164993837328 13 287 25,02 2,94 45,03 25,15 1 1
1164993839187 17 287 22,96 2,95 46,3 25,05 1 1
1164993845843 4 288 27,81 2,95 47,97 25,32 1 2
1164993848687 5 288 27,5 2,93 43,78 25,51 1 1
1164993851046 6 288 20,07 2,98 49,03 24,99 1 1
1164993854765 7 288 19,55 3 49,39 24,78 1 1
1164993857546 1 289 19,14 3 47,12 24,77 1 1
1164993870859 19 287 23,37 2,95 45,91 25,34 1 1
1164993871406 9 288 23,78 2,95 47,97 24,8 1 1
1164993877140 10 288 22,96 2,96 48,29 25,26 0 0
1164993879609 20 287 24,61 3 47,53 25,46 1 1
1164993881859 11 288 24,09 2,93 44,85 25,32 2 1
1164993886500 14 288 20,9 2,98 48,4 25,16 0 1
1164993889453 2 289 25,33 2,95 45,1 25,18 1 0
1164993890265 15 288 22,86 2,98 46,56 25,05 1 1
1164993893484 3 289 21,21 2,98 48,41 24,93 0 0
1164993895453 16 288 25,85 2,92 44,09 25,36 1 1
1164993897343 13 288 24,92 2,94 45 25,15 1 0
1164993899187 17 288 22,96 2,95 46,3 25,06 0 1
1164993905843 4 289 27,81 2,95 47,97 25,31 2 1
1164993908687 5 289 27,5 2,92 43,81 25,52 1 1
1164993911046 6 289 20,38 2,98 49,03 24,97 1 1
1164993914765 7 289 19,35 3 49,39 24,79 1 1
1164993917546 1 290 19,14 3 47,12 24,76 1 1
1164993923062 8 289 22,55 2,98 45,85 25,14 1 1
1164993930859 19 288 23,27 2,95 45,94 25,31 0 1
1164993931406 9 289 23,78 2,95 48,03 24,8 0 1
1164993937140 10 289 22,86 2,96 48,29 25,26 2 1
1164993939609 20 288 24,51 3 47,56 25,45 1 1
1164993941859 11 289 24,2 2,93 44,95 25,31 2 1
1164993946515 14 289 20,9 2,98 48,4 25,16 1 0
1164993949453 2 290 25,33 2,95 45,07 25,19 1 1
1164993950281 15 289 22,86 2,98 46,53 25,04 1 1
1164993953453 3 290 21,21 2,98 48,41 24,91 0 1
1164993955437 16 289 25,85 2,92 44,13 25,36 1 0
1164993957343 13 289 24,92 2,94 45 25,15 1 1
1164993959203 17 289 23,27 2,95 46,3 25,05 1 1
1164993965859 4 290 27,5 2,95 47,97 25,32 2 0
1164993968703 5 290 27,5 2,92 43,84 25,51 1 1
1164993971046 6 290 20,38 2,98 49,03 24,98 1 1
1164993974781 7 290 19,25 3 49,39 24,8 1 2
1164993977546 1 291 19,25 3 46,92 24,78 1 1
1164993983078 8 290 22,86 2,98 45,88 25,12 1 1
1164993990859 19 289 23,27 2,95 45,97 25,3 1 0
1164993991406 9 290 23,68 2,95 48 24,8 1 1
1164993997156 10 290 22,96 2,96 48,29 25,27 1 1
1164993999625 20 289 24,61 3 47,56 25,45 1 1
1164994001875 11 290 24,2 2,93 44,82 25,31 1 2
1164994006515 14 290 20,9 2,98 48,47 25,14 1 1
1164994009453 2 291 25,33 2,95 45,1 25,17 1 1
1164994010281 15 290 22,86 2,98 46,63 25,06 1 1
1164994013453 3 291 21,31 2,98 48,44 24,9 0 1
1164994015468 16 290 26,16 2,92 44,13 25,37 1 1
1164994017343 13 290 24,92 2,94 45,13 25,14 1 1
1164994019218 17 290 23,37 2,95 46,3 25,04 1 0
1164994025843 4 291 27,81 2,95 47,97 25,3 2 2
1164994028703 5 291 27,5 2,92 43,84 25,52 1 1
1164994031046 6 291 20,38 2,98 49,03 24,97 1 1
1164994034781 7 291 19,66 3 49,39 24,79 2 1
1164994037546 1 292 19,14 3 46,96 24,77 1 1
1164994043078 8 291 22,65 2,98 45,79 25,16 1 1
1164994050875 19 290 23,27 2,95 45,94 25,33 1 0
1164994051421 9 291 23,78 2,95 47,94 24,8 1 1
1164994057156 10 291 23,27 2,96 48,35 25,24 1 2
1164994059625 20 290 24,61 3 47,56 25,45 1 1
1164994061859 11 291 24,2 2,93 44,95 25,3 2 1
1164994066546 14 291 20,9 2,98 48,4 25,16 1 1
1164994069453 2 292 25,33 2,95 45,1 25,17 1 1
1164994070281 15 291 22,55 2,98 46,69 25,03 1 1
1164994073453 3 292 21,21 2,98 48,44 24,89 1 1
1164994075453 16 291 25,85 2,92 44,13 25,36 1 0
1164994077343 13 291 24,92 2,94 45,06 25,13 1 1
1164994079203 17 291 23,27 2,95 46,3 25,04 1 1
1164994085890 4 292 27,91 2,95 47,97 25,3 2 2
1164994088718 5 292 27,5 2,92 43,85 25,54 2 1
1164994091046 6 292 20,38 2,98 49,06 24,97 1 1
1164994094781 7 292 19,55 3 49,36 24,79 1 1
1164994097562 1 293 19,14 3 46,96 24,77 1 1
1164994103078 8 292 22,55 2,98 45,85 25,14 1 1
1164994110890 19 291 23,27 2,95 45,94 25,3 1 1
1164994111421 9 292 23,78 2,95 47,97 24,8 1 1
1164994117156 10 292 22,96 2,96 48,29 25,27 1 1
1164994119625 20 291 24,61 3 47,56 25,44 1 1
1164994121875 11 292 24,2 2,93 45,01 25,3 1 1
1164994126515 14 292 20,9 2,98 48,44 25,15 0 1
1164994129468 2 293 25,33 2,95 45,13 25,18 1 1
1164994130296 15 292 22,86 2,98 46,56 25,04 1 1
1164994133468 3 293 21,21 2,98 48,41 24,91 0 1
1164994135453 16 292 25,85 2,92 44,09 25,36 1 1
1164994137359 13 292 24,92 2,94 44,96 25,14 1 1
1164994139234 17 292 23,27 2,95 46,37 25,04 1 0
1164994145875 4 293 27,81 2,95 47,97 25,3 0 1
1164994148718 5 293 27,5 2,92 43,84 25,52 1 1
1164994151046 6 293 20,38 2,98 49,03 24,98 1 1
1164994154796 7 293 19,55 3 49,39 24,8 1 1
1164994157562 1 294 19,25 3 46,92 24,76 1 1
1164994163078 8 293 22,55 2,98 45,85 25,12 1 1
1164994170906 19 292 23,27 2,95 46 25,31 1 1
1164994171437 9 293 23,78 2,95 48,03 24,78 0 1
1164994177156 10 293 22,96 2,96 48,29 25,26 0 0
1164994179640 20 292 24,61 3 47,53 25,44 1 1
1164994181875 11 293 24,2 2,93 44,98 25,29 1 1
1164994186640 14 293 20,9 2,98 48,47 25,16 1 1
1164994189484 2 294 25,33 2,95 45,19 25,13 1 1
1164994190296 15 293 22,55 2,98 46,69 25,05 1 1
1164994193515 3 294 21,31 2,98 48,44 24,9 1 1
1164994195484 16 293 25,85 2,92 44,09 25,35 1 0
1164994197359 13 293 24,92 2,94 45,09 25,14 1 1
1164994199218 17 293 22,96 2,95 46,33 25,05 1 1
1164994205859 4 294 27,81 2,95 47,97 25,3 2 1
1164994208718 5 294 27,5 2,92 43,78 25,53 1 0
1164994211046 6 294 20,38 2,98 49,03 25 1 1
1164994214796 7 294 19,55 3 49,39 24,78 1 2
1164994217562 1 295 19,14 3 46,99 24,77 1 1
1164994223140 8 294 22,55 2,98 45,95 25,14 1 1
1164994230875 19 293 23,27 2,95 46 25,31 1 1
1164994231421 9 294 23,78 2,95 48,03 24,79 1 1
1164994237171 10 294 23,27 2,96 48,29 25,3 1 2
1164994239640 20 293 24,61 3 47,56 25,43 1 1
1164994241890 11 294 24,2 2,93 45,01 25,3 1 1
1164994246531 14 294 20,9 2,98 48,5 25,14 1 1
1164994249468 2 295 25,33 2,95 45,16 25,16 1 1
1164994250312 15 294 22,86 2,98 46,63 25,05 1 1
1164994253500 3 295 21,21 2,98 48,4 24,89 1 1
1164994255468 16 294 25,74 2,92 44,09 25,35 1 1
1164994257359 13 294 24,92 2,94 45,13 25,14 1 1
1164994259218 17 294 22,96 2,95 46,3 25,05 0 0
1164994265875 4 295 27,81 2,95 47,97 25,3 0 2
1164994268718 5 295 27,5 2,92 43,78 25,54 1 1
1164994271062 6 295 20,28 2,98 49,03 24,98 1 1
1164994274843 7 295 19,55 3 49,39 24,79 2 2
1164994277562 1 296 19,14 3 46,99 24,77 1 1
1164994283093 8 295 22,55 2,98 45,85 25,15 1 1
1164994290890 19 294 23,27 2,95 46 25,31 1 1
1164994291437 9 295 23,78 2,95 47,97 24,82 1 1
1164994297171 10 295 22,96 2,96 48,29 25,28 1 1
1164994299640 20 294 24,92 3 47,56 25,44 1 1
1164994301906 11 295 24,2 2,92 44,98 25,31 2 2
1164994306531 14 295 20,79 2,98 48,47 25,14 1 1
1164994309468 2 296 25,02 2,95 45,19 25,12 1 1
1164994310296 15 295 22,86 2,98 46,66 25,03 1 1
1164994313484 3 296 21,21 2,98 48,44 24,9 0 1
